# xi,yi,Xr,Yr
25,43,0.060209937895765786,4.798956561825588
26,43,0.0832358138794154,4.255767020264985
27,43,0.14829180099713613,3.7327299452203033
28,43,0.27808104260726346,3.2481818553432045
29,43,0.49562962953063006,2.819417989886138
30,43,0.8239636525880725,2.463733588101552
31,43,1.2844273045663348,2.1973624459680017
32,43,1.8671854941370765,2.015086604453149
33,43,2.53619432173129,1.892246003663781
34,43,3.2547276616856893,1.8035236853646048
35,43,3.986051052543244,1.7235982408127875
36,43,4.700830916920532,1.6318517153686118
37,43,5.382108699242184,1.5150531898739696
38,43,6.002083335642066,1.3526626363580772
39,43,6.532541708541385,1.1238727876954564
40,43,6.945270700361347,0.8078763767606271
41,43,7.209539487681579,0.3905650981571793
42,43,7.26012058344879,-0.0010603969289527523
43,43,7.110087070969955,-0.3260176743154228
44,43,6.801786443380731,-0.6034598816836213
45,43,6.377566193816774,-0.8525401667149388
46,43,5.880227590824305,-1.0927784065290649
47,43,5.330556994007964,-1.332591178013045
48,43,4.757554866871131,-1.579736855790362
49,43,4.21135210429195,-1.8487139897640747
50,43,3.7425333765591304,-2.154387859275543
51,43,3.3963101986133073,-2.5126768287924968
52,43,3.133652840581469,-2.942716587964055
53,43,2.921892786870157,-3.434148205589969
54,43,2.7449132981190174,-3.97004548588073
55,43,2.586498130452293,-4.532956771775162
56,43,2.4342454836209404,-5.105856114415969
57,43,2.2855823554721733,-5.685525066596997
58,43,2.1391200564664175,-6.271104454056086
59,43,1.9934698970641034,-6.861735102531079
60,43,1.8472431877256552,-7.456557837759813
61,43,1.6990512389115016,-8.054713485480132
62,43,1.5475053610820695,-8.655342871429877
63,43,1.3912168646977852,-9.257586821346882
64,43,1.2051271578112435,-9.837396277367263
65,43,0.8664695446548298,-10.284771456771365
66,43,0.5215571676229334,-10.824116523101619
67,43,0.37454327402742293,-11.527436464734844
68,43,0.07716554316566776,-12.082962432595568
13,44,0.41390758367139496,10.654473811345673
14,44,0.4512449701382292,10.235948701750067
15,44,0.4068089037888968,9.796919949655424
16,44,0.3503849605601149,9.338501741329473
17,44,0.28181115090439646,8.860778152644835
18,44,0.2045259690927083,8.36614616488039
19,44,0.12196790939601439,7.857002759315016
20,44,0.03757546608528092,7.3357449172275935
21,44,-0.04521286656852807,6.804769619897004
22,44,-0.12295859429444728,6.2664738486021205
23,44,-0.19222322282151025,5.723254584621831
24,44,-0.2495682578787532,5.17750880923501
25,44,-0.29155520519520994,4.63163350372054
26,44,-0.31471419474944695,4.0880761940380195
27,44,-0.30942884489597045,3.5555602451887416
28,44,-0.25394201900723307,3.051376228444613
29,44,-0.12522762626239964,2.5928193830580852
30,44,0.09974042415936367,2.1971849482816035
31,44,0.4439882230788929,1.8817681633676206
32,44,0.9291754791663505,1.6624998600891125
33,44,1.5458997771516576,1.5323559424066904
34,44,2.2581370393494438,1.466437045041007
35,44,3.0291611400964165,1.439426209756767
36,44,3.8190162103777956,1.4239041691413838
37,44,4.56388191450327,1.3765807708321418
38,44,5.2277674318681155,1.2716479705880612
39,44,5.782459644893536,1.0882985012836632
40,44,6.199745436000739,0.8057250957934684
41,44,6.447724689602826,0.4144526322922831
42,44,6.464465250124287,0.060051364050577996
43,44,6.268911054731911,-0.22191457834190376
44,44,5.903409596561355,-0.4505983425665528
45,44,5.410308368748275,-0.6451530763047598
46,44,4.834823056055457,-0.8257578138670121
47,44,4.2395992428137115,-1.0161130720817662
48,44,3.677746575224159,-1.232288678100312
49,44,3.1998497235755097,-1.489149911264008
50,44,2.8539622889510685,-1.8020409499205492
51,44,2.605090576229558,-2.1909619098301776
52,44,2.4128372875289235,-2.6480584213672436
53,44,2.261085683488814,-3.1564042887422445
54,44,2.1337190247488724,-3.6990733161656704
55,44,2.0148099576192653,-4.258678854346531
56,44,1.8953839658126823,-4.823490983888495
57,44,1.7737632209679643,-5.392074536158308
58,44,1.6485590335455382,-5.963570336893812
59,44,1.5183827140058326,-6.53711921183285
60,44,1.381845572809273,-7.111861986713255
61,44,1.2375589204162873,-7.686939487272876
62,44,1.0841340672873032,-8.261492539249552
63,44,0.9201823238827467,-8.83466196838112
64,44,0.7443150006630462,-9.40558860040542
65,44,0.5488186485433533,-9.967014117910564
66,44,0.25478838439606694,-10.468271234653752
67,44,0.034528796052716165,-11.035081761205216
13,45,0.0,10.16
14,45,0.06605652808411228,9.813424877782836
15,45,0.10225965444099579,9.437372554903737
16,45,0.11204787334161674,9.034240012641584
17,45,0.09885967905693942,8.606424232275252
18,45,0.06613356585792962,8.156322195083623
19,45,0.017308028015552087,7.686330882345581
20,45,-0.044178440199227814,7.1988472753399995
21,45,-0.11488734451544497,6.696268355345755
22,45,-0.1913801906621347,6.180991103641734
23,45,-0.27021848436833107,5.655412501506816
24,45,-0.34796373136306913,5.121929530219876
25,45,-0.4211774373753839,4.582939171059794
26,45,-0.4864206178882093,4.040839195066091
27,45,-0.5363420032698,3.501351973287096
28,45,-0.5505936910732749,2.980039630550819
29,45,-0.5061495904777996,2.4941974061097096
30,45,-0.3799836106625389,2.0611205392162146
31,45,-0.14906966080665834,1.6981042691227837
32,45,0.20961834991067735,1.4224438350818693
33,45,0.7204341697252314,1.2505551660651355
34,45,1.3726226839865714,1.172931732690716
35,45,2.129586488649392,1.164323099224288
36,45,2.9545994580504082,1.1994123074305587
37,45,3.7604707266592783,1.2200338181790267
38,45,4.465684767668657,1.1710285530790674
39,45,5.042028463499752,1.0315892450052024
40,45,5.461288696573767,0.7809086268319517
41,45,5.69029863319213,0.41574334600825413
42,45,5.671340285408192,0.09925268533710119
43,45,5.42840703404263,-0.13903554133526744
44,45,5.003846372231093,-0.3182744816902421
45,45,4.440005793109242,-0.457617283409213
46,45,3.823750992987923,-0.5933459249624541
47,45,3.247439119613336,-0.758883805926881
48,45,2.761654843274194,-0.9690962056438535
49,45,2.4163143169174015,-1.2389708434994133
50,45,2.1834314587901322,-1.588708227380856
51,45,2.0128881443840902,-2.0134048560628237
52,45,1.8885676343389226,-2.4961345337558076
53,45,1.7943531892942737,-3.019971064670303
